user_id,variant,completed,pre_completion_rate,time_to_complete,support_ticket,upload_error,region,device,age,digital_literacy
E076044,treatment,0,0.318,172.0,0,0,Madinah,android,47,0.378
E076045,control,0,0.453,174.0,0,0,Makkah,ios,32,0.412
E076046,treatment,1,0.561,184.0,0,0,Riyadh,android,68,0.62
E076047,treatment,0,0.13,174.0,0,0,Riyadh,ios,52,0.027
E076048,treatment,1,0.765,60.0,0,0,Riyadh,ios,20,0.855
E076049,treatment,0,0.308,126.0,0,0,Makkah,android,29,0.345
E076050,control,1,0.288,97.0,0,0,Eastern,android,65,0.155
E076051,treatment,0,0.518,155.0,0,0,Eastern,android,49,0.487
E076052,control,1,0.649,148.0,0,0,Madinah,ios,31,0.579
E076053,control,0,0.384,86.0,0,0,Riyadh,android,30,0.466
E076054,treatment,0,0.73,150.0,1,0,Makkah,ios,50,0.688
E076055,treatment,1,0.374,106.0,0,0,Riyadh,android,59,0.392
E076056,treatment,1,0.696,119.0,0,0,Jazan,android,64,0.626
E076057,control,1,0.365,112.0,0,0,Riyadh,ios,35,0.535
E076058,treatment,0,0.605,187.0,0,0,Makkah,android,59,0.643
E076059,treatment,1,0.779,108.0,0,0,Makkah,android,65,0.674
E076060,control,0,0.549,79.0,0,0,Asir,ios,53,0.583
E076061,control,1,0.458,51.0,0,0,Jazan,android,47,0.432
E076062,treatment,0,0.671,123.0,0,0,Qassim,android,43,0.739
E076063,treatment,0,0.396,130.0,0,0,Eastern,android,41,0.335
E076064,treatment,1,0.27,98.0,0,0,Riyadh,android,65,0.165
E076065,control,0,0.332,160.0,0,0,Makkah,android,49,0.175
E076066,treatment,0,0.709,77.0,0,0,Qassim,android,64,0.801
E076067,treatment,0,0.494,268.0,0,0,Makkah,web,46,0.607
E076068,control,1,0.854,148.0,0,0,Eastern,ios,41,0.933
E076069,control,1,0.556,254.0,0,0,Eastern,android,33,0.437
E076070,control,1,0.575,200.0,0,0,Eastern,ios,41,0.647
E076071,control,1,0.429,139.0,0,0,Eastern,ios,22,0.476
E076072,control,0,0.461,189.0,0,0,Al Jawf,web,51,0.252
E076073,treatment,0,0.644,180.0,0,0,Makkah,android,49,0.529
E076074,control,1,0.49,158.0,0,0,Jazan,android,40,0.62
E076075,treatment,0,0.357,205.0,0,0,Makkah,ios,61,0.368
E076076,treatment,1,0.762,289.0,0,0,Eastern,android,22,0.596
E076077,treatment,0,0.344,117.0,0,0,Riyadh,ios,20,0.247
E076078,treatment,0,0.341,149.0,0,0,Madinah,ios,58,0.168
E076079,treatment,0,0.293,226.0,0,0,Asir,android,53,0.234
E076080,treatment,1,0.467,222.0,0,0,Madinah,android,48,0.532
E076081,treatment,1,0.248,205.0,0,0,Eastern,web,28,0.291
E076082,control,1,0.809,103.0,0,0,Eastern,ios,38,0.845
E076083,treatment,1,1.0,189.0,0,1,Makkah,android,67,0.951
E076084,treatment,1,0.804,176.0,0,0,Eastern,ios,48,0.817
E076085,treatment,1,0.459,180.0,0,0,Riyadh,ios,44,0.484
E076086,treatment,1,0.724,202.0,0,0,Najran,android,20,0.841
E076087,treatment,1,0.666,136.0,0,0,Qassim,ios,42,0.623
E076088,control,1,0.599,116.0,0,0,Riyadh,android,46,0.63
E076089,treatment,0,0.126,147.0,0,0,Makkah,ios,39,0.132
E076090,treatment,1,0.324,248.0,0,0,Asir,ios,62,0.327
E076091,treatment,0,0.302,122.0,0,0,Eastern,android,23,0.285
E076092,control,1,0.818,160.0,0,0,Eastern,android,61,0.678
E076093,treatment,1,0.821,174.0,0,1,Northern Borders,web,52,0.829
E076094,control,1,0.535,109.0,0,0,Riyadh,android,29,0.535
E076095,control,1,0.672,105.0,0,0,Eastern,web,36,0.677
E076096,treatment,0,0.413,137.0,0,0,Makkah,android,18,0.266
E076097,treatment,1,0.605,135.0,0,0,Riyadh,android,21,0.703
E076098,treatment,0,0.164,220.0,0,0,Eastern,web,20,0.175
E076099,treatment,1,0.538,84.0,0,0,Al Jawf,ios,38,0.816
E076100,treatment,1,0.521,183.0,0,0,Eastern,android,43,0.58
E076101,treatment,1,0.477,147.0,0,0,Riyadh,android,18,0.428
E076102,control,1,0.653,198.0,0,1,Eastern,android,22,0.647
E076103,control,0,0.371,117.0,0,0,Najran,ios,49,0.373
E076104,control,0,0.315,185.0,0,0,Al Jawf,android,67,0.293
E076105,treatment,0,0.496,104.0,0,0,Tabuk,android,67,0.553
E076106,control,1,0.765,67.0,0,0,Asir,android,65,0.685
E076107,treatment,0,0.579,178.0,0,0,Makkah,ios,29,0.528
E076108,treatment,0,0.785,155.0,0,0,Tabuk,android,23,0.824
E076109,treatment,0,0.318,126.0,1,0,Eastern,android,69,0.181
E076110,treatment,0,0.387,104.0,0,0,Makkah,android,64,0.443
E076111,treatment,0,0.637,219.0,0,0,Makkah,android,46,0.741
E076112,control,0,0.433,221.0,0,0,Hail,android,28,0.43
E076113,control,0,0.411,141.0,0,0,Northern Borders,ios,59,0.161
E076114,control,1,0.28,164.0,0,0,Riyadh,web,65,0.294
E076115,control,1,0.737,157.0,0,0,Eastern,ios,20,0.699
E076116,treatment,1,0.77,366.0,0,0,Eastern,ios,18,0.805
E076117,treatment,0,0.586,236.0,0,0,Qassim,ios,19,0.683
E076118,treatment,1,0.587,112.0,0,0,Makkah,android,20,0.651
E076119,control,0,0.6,89.0,0,0,Madinah,ios,43,0.627
E076120,treatment,0,0.64,165.0,0,0,Riyadh,ios,26,0.889
E076121,control,1,0.618,172.0,0,0,Madinah,android,55,0.543
E076122,control,0,0.595,113.0,0,0,Makkah,web,36,0.622
E076123,treatment,1,0.768,148.0,0,0,Eastern,web,27,0.644
E076124,treatment,1,0.84,166.0,0,0,Riyadh,android,54,0.728
E076125,treatment,1,0.394,142.0,0,0,Makkah,web,31,0.326
E076126,treatment,1,0.646,153.0,0,0,Madinah,android,37,0.66
E076127,treatment,1,0.294,129.0,0,0,Riyadh,android,21,0.349
E076128,treatment,0,0.654,124.0,0,0,Makkah,web,24,0.691
E076129,treatment,1,0.57,243.0,0,0,Makkah,ios,26,0.714
E076130,treatment,1,0.376,136.0,0,0,Madinah,ios,33,0.359
E076131,treatment,0,0.469,91.0,0,0,Riyadh,android,61,0.621
E076132,control,1,0.697,107.0,0,1,Al Jawf,android,27,0.67
E076133,control,0,0.433,172.0,0,0,Makkah,ios,34,0.388
E076134,control,1,0.958,83.0,0,0,Riyadh,android,37,0.871
E076135,control,1,0.325,186.0,0,0,Riyadh,web,31,0.29
E076136,control,0,0.357,115.0,0,0,Riyadh,android,55,0.439
E076137,treatment,1,0.417,66.0,0,0,Jazan,ios,26,0.316
E076138,control,0,0.314,217.0,0,0,Tabuk,android,24,0.209
E076139,control,1,0.457,245.0,0,0,Eastern,ios,27,0.494
E076140,control,0,0.251,116.0,0,0,Asir,ios,48,0.304
E076141,treatment,1,0.692,200.0,0,0,Al Bahah,web,56,0.681
E076142,treatment,0,0.34,199.0,0,0,Makkah,android,44,0.345
E076143,treatment,0,0.644,184.0,0,0,Eastern,android,52,0.529
E076144,control,1,0.538,192.0,0,0,Qassim,android,47,0.307
E076145,treatment,0,0.652,105.0,0,0,Makkah,web,66,0.744
E076146,control,0,0.394,243.0,0,0,Makkah,android,57,0.328
E076147,treatment,1,0.575,162.0,1,0,Riyadh,android,35,0.553
E076148,treatment,0,0.304,221.0,1,0,Riyadh,web,28,0.19
E076149,treatment,0,0.491,150.0,0,0,Najran,web,23,0.608
E076150,control,0,0.486,122.0,0,0,Riyadh,android,22,0.483
E076151,treatment,0,0.205,223.0,0,0,Al Jawf,android,33,0.303
E076152,control,1,0.466,180.0,0,0,Tabuk,android,34,0.387
E076153,control,1,0.675,169.0,0,0,Qassim,android,47,0.673
E076154,treatment,0,0.609,139.0,0,0,Riyadh,ios,57,0.54
E076155,treatment,1,0.512,168.0,0,0,Riyadh,android,37,0.591
E076156,treatment,0,0.839,111.0,0,0,Asir,android,39,0.744
E076157,control,1,0.676,102.0,0,0,Asir,ios,19,0.577
E076158,treatment,0,0.107,108.0,1,0,Madinah,web,37,0.175
E076159,control,1,0.577,149.0,0,0,Eastern,ios,65,0.68
E076160,treatment,0,0.463,161.0,0,0,Eastern,ios,64,0.396
E076161,control,0,0.714,106.0,0,0,Jazan,ios,40,0.697
E076162,treatment,0,0.661,159.0,0,0,Makkah,web,42,0.724
E076163,treatment,1,0.291,144.0,1,0,Riyadh,android,62,0.293
E076164,control,1,0.351,69.0,0,0,Makkah,android,43,0.418
E076165,treatment,1,0.63,113.0,0,0,Madinah,android,39,0.437
E076166,control,0,0.455,144.0,0,1,Eastern,android,61,0.284
E076167,treatment,0,0.662,237.0,0,0,Eastern,android,64,0.615
E076168,control,0,0.559,196.0,1,0,Makkah,ios,21,0.553
E076169,treatment,1,0.699,111.0,0,0,Makkah,web,60,0.643
E076170,control,1,0.36,188.0,0,0,Makkah,android,44,0.133
E076171,control,0,0.682,173.0,0,0,Jazan,web,58,0.703
E076172,control,0,0.453,177.0,0,0,Makkah,android,60,0.444
E076173,control,1,0.886,172.0,0,0,Makkah,android,42,0.875
E076174,control,1,0.685,181.0,0,0,Makkah,android,67,0.808
E076175,control,0,0.507,120.0,0,0,Riyadh,android,32,0.605
E076176,treatment,1,0.769,92.0,1,0,Riyadh,android,43,0.919
E076177,control,0,0.801,120.0,0,0,Eastern,web,62,0.855
E076178,treatment,1,0.916,86.0,0,0,Makkah,android,29,0.765
E076179,treatment,0,0.468,190.0,0,0,Makkah,android,58,0.463
E076180,treatment,1,0.547,161.0,0,0,Riyadh,web,50,0.638
E076181,control,0,0.566,106.0,0,1,Madinah,web,49,0.603
E076182,treatment,0,0.585,133.0,0,1,Eastern,android,60,0.635
E076183,treatment,1,0.526,145.0,0,0,Tabuk,ios,38,0.52
E076184,control,0,0.335,142.0,1,0,Riyadh,web,67,0.483
E076185,control,1,0.364,268.0,0,1,Hail,android,47,0.356
E076186,control,1,0.747,145.0,1,0,Riyadh,web,65,0.741
E076187,treatment,0,0.192,188.0,0,0,Riyadh,ios,36,0.246
E076188,control,0,0.461,239.0,0,0,Al Jawf,ios,54,0.423
E076189,control,0,0.113,185.0,0,0,Eastern,android,60,0.123
E076190,control,1,0.274,183.0,0,0,Asir,ios,45,0.28
E076191,treatment,0,0.701,161.0,0,0,Makkah,android,41,0.67
E076192,treatment,0,0.238,120.0,0,0,Asir,android,49,0.167
E076193,treatment,0,0.751,197.0,0,0,Makkah,android,26,0.504
E076194,treatment,0,0.487,183.0,0,0,Makkah,android,48,0.389
E076195,control,1,0.59,106.0,0,0,Eastern,android,52,0.563
E076196,control,0,0.395,192.0,1,0,Eastern,android,19,0.386
E076197,control,0,0.323,152.0,0,0,Makkah,android,21,0.272
E076198,control,1,0.466,315.0,0,0,Eastern,android,27,0.235
E076199,control,0,0.896,91.0,0,0,Riyadh,ios,38,0.988
E076200,control,0,0.198,147.0,0,0,Makkah,ios,43,0.158
E076201,control,1,0.664,139.0,0,0,Eastern,android,24,0.812
E076202,control,0,0.326,221.0,0,0,Makkah,android,55,0.3
E076203,treatment,1,0.574,129.0,0,0,Madinah,android,53,0.503
E076204,control,1,0.714,96.0,0,0,Jazan,ios,19,0.716
E076205,control,1,0.873,270.0,0,0,Hail,android,64,0.951
E076206,control,1,0.472,180.0,0,0,Riyadh,android,34,0.377
E076207,treatment,1,0.627,203.0,0,0,Al Bahah,android,53,0.614
E076208,treatment,1,0.87,182.0,0,0,Riyadh,android,33,0.917
E076209,control,1,0.513,188.0,0,0,Riyadh,ios,34,0.527
E076210,treatment,0,0.704,218.0,0,1,Riyadh,android,64,0.626
E076211,treatment,1,0.589,123.0,0,0,Madinah,android,29,0.679
E076212,control,0,0.49,245.0,0,0,Asir,ios,55,0.461
E076213,control,1,0.466,356.0,0,0,Eastern,android,64,0.208
E076214,control,1,0.631,183.0,0,0,Al Bahah,android,53,0.665
E076215,control,0,0.269,317.0,0,0,Makkah,android,32,0.259
E076216,treatment,1,0.306,181.0,0,0,Makkah,ios,54,0.358
E076217,control,1,0.899,151.0,0,0,Eastern,ios,68,0.927
E076218,control,0,0.215,188.0,0,0,Asir,ios,39,0.098
E076219,control,1,0.674,314.0,0,0,Al Jawf,ios,21,0.726
E076220,control,1,0.692,173.0,0,0,Al Bahah,ios,24,0.714
E076221,treatment,0,0.329,207.0,0,0,Riyadh,android,25,0.198
E076222,control,1,0.464,156.0,0,0,Riyadh,web,27,0.392
E076223,control,1,0.153,195.0,0,0,Jazan,android,38,0.076
E076224,control,0,0.282,99.0,0,0,Makkah,android,49,0.354
E076225,treatment,1,0.46,246.0,0,0,Makkah,android,68,0.415
E076226,control,1,0.571,204.0,0,0,Al Jawf,android,34,0.592
E076227,treatment,0,0.644,233.0,0,0,Makkah,android,26,0.766
E076228,treatment,0,0.262,227.0,0,0,Riyadh,android,24,0.162
E076229,control,1,0.247,275.0,0,0,Eastern,ios,30,0.259
E076230,control,1,0.541,114.0,0,0,Qassim,ios,45,0.595
E076231,control,0,0.54,204.0,0,1,Eastern,android,63,0.645
E076232,treatment,0,0.522,152.0,0,1,Najran,android,64,0.698
E076233,treatment,0,0.609,418.0,0,0,Eastern,ios,42,0.499
E076234,control,0,0.119,97.0,0,0,Eastern,ios,41,0.118
E076235,control,1,0.307,161.0,0,0,Makkah,android,32,0.478
E076236,treatment,0,0.255,294.0,0,0,Riyadh,android,37,0.22
E076237,treatment,0,0.706,84.0,0,0,Qassim,ios,45,0.742
E076238,control,0,0.494,164.0,0,0,Jazan,ios,35,0.441
E076239,treatment,0,0.349,170.0,0,0,Eastern,ios,59,0.364
E076240,control,0,0.588,143.0,0,0,Madinah,android,47,0.572
E076241,treatment,0,0.417,184.0,0,0,Riyadh,web,24,0.385
E076242,control,1,0.566,170.0,0,0,Riyadh,ios,55,0.54
E076243,treatment,0,0.538,187.0,0,0,Riyadh,android,18,0.77
E076244,control,1,0.47,170.0,0,0,Riyadh,android,23,0.598
E076245,control,0,0.173,273.0,0,0,Makkah,web,30,0.218
E076246,control,0,0.464,202.0,0,0,Riyadh,android,61,0.283
E076247,control,0,0.701,138.0,0,0,Riyadh,android,39,0.683
E076248,control,0,0.63,178.0,0,0,Madinah,ios,51,0.649
E076249,treatment,0,0.358,176.0,0,0,Riyadh,ios,28,0.353
E076250,treatment,1,0.626,186.0,0,0,Makkah,web,44,0.681
E076251,control,0,0.671,135.0,0,0,Eastern,web,65,0.561
E076252,treatment,1,0.623,91.0,0,0,Al Jawf,web,68,0.715
E076253,treatment,0,0.393,332.0,0,1,Madinah,android,20,0.304
E076254,control,0,0.603,134.0,0,0,Makkah,ios,67,0.485
E076255,control,1,0.313,150.0,0,0,Eastern,android,27,0.425
E076256,control,0,0.432,86.0,0,0,Najran,ios,42,0.317
E076257,treatment,0,0.262,232.0,0,0,Qassim,web,49,0.126
E076258,control,1,0.668,113.0,0,0,Eastern,android,23,0.657
E076259,control,1,0.596,175.0,0,0,Jazan,android,20,0.524
E076260,treatment,1,0.298,218.0,0,0,Riyadh,android,49,0.328
E076261,control,0,0.687,226.0,0,0,Makkah,android,34,0.659
E076262,treatment,0,0.318,123.0,0,0,Riyadh,web,66,0.285
E076263,control,1,0.75,124.0,0,0,Asir,android,67,0.713
E076264,control,1,0.647,319.0,0,0,Qassim,android,47,0.519
E076265,treatment,1,0.32,122.0,0,0,Makkah,web,67,0.426
E076266,control,0,0.458,133.0,0,0,Riyadh,ios,47,0.455
E076267,control,1,0.261,253.0,0,0,Najran,android,60,0.197
E076268,treatment,1,0.813,154.0,0,0,Eastern,ios,24,0.809
E076269,treatment,0,0.377,157.0,0,1,Makkah,android,49,0.37
E076270,control,1,0.387,145.0,0,0,Riyadh,android,29,0.26
E076271,control,0,0.23,225.0,0,0,Qassim,android,35,0.179
E076272,control,0,0.348,139.0,0,1,Asir,android,67,0.469
E076273,control,1,0.352,154.0,0,1,Al Jawf,ios,45,0.563
E076274,treatment,1,0.498,93.0,0,0,Riyadh,android,26,0.442
E076275,control,0,0.513,168.0,0,0,Makkah,android,64,0.622
E076276,treatment,0,0.582,299.0,0,0,Najran,ios,18,0.542
E076277,control,1,0.391,189.0,0,0,Hail,ios,23,0.401
E076278,control,0,0.706,108.0,0,0,Riyadh,android,34,0.784
E076279,control,0,0.662,264.0,0,0,Riyadh,ios,69,0.629
E076280,treatment,0,0.457,176.0,0,0,Eastern,android,37,0.525
E076281,control,1,0.23,566.0,0,0,Tabuk,ios,26,0.154
E076282,treatment,1,0.232,179.0,0,0,Riyadh,web,61,0.146
E076283,treatment,1,0.57,165.0,1,0,Riyadh,ios,39,0.579
E076284,control,0,0.247,232.0,0,0,Eastern,ios,39,0.308
E076285,control,1,0.296,201.0,0,0,Jazan,android,41,0.413
E076286,treatment,1,0.287,126.0,0,0,Riyadh,android,64,0.423
E076287,treatment,1,0.813,183.0,1,1,Qassim,android,24,0.857
E076288,control,0,0.29,75.0,0,0,Madinah,android,47,0.336
E076289,control,0,0.251,101.0,0,0,Eastern,android,48,0.189
E076290,treatment,1,0.989,154.0,0,0,Asir,android,42,0.929
E076291,control,0,0.253,203.0,0,0,Riyadh,android,28,0.376
E076292,control,0,0.063,133.0,0,0,Jazan,android,43,0.018
E076293,control,0,0.545,172.0,0,0,Tabuk,android,29,0.726
E076294,treatment,1,0.75,77.0,0,0,Riyadh,ios,45,0.793
E076295,treatment,0,0.26,178.0,1,0,Qassim,android,40,0.202
E076296,control,0,0.371,151.0,0,0,Eastern,android,29,0.243
E076297,control,0,0.621,130.0,0,0,Makkah,web,60,0.718
E076298,treatment,0,0.859,278.0,0,0,Najran,ios,58,0.874
E076299,treatment,1,0.507,103.0,0,1,Jazan,android,59,0.725
E076300,control,0,0.18,127.0,0,0,Makkah,android,22,0.218
E076301,treatment,1,0.58,181.0,0,0,Makkah,android,67,0.729
E076302,treatment,0,0.476,233.0,0,0,Tabuk,android,22,0.565
E076303,treatment,0,0.698,146.0,0,1,Riyadh,ios,35,0.879
E076304,control,1,0.832,112.0,0,0,Makkah,android,48,0.84
E076305,control,1,0.516,87.0,0,0,Riyadh,ios,38,0.553
E076306,control,0,0.384,152.0,0,0,Eastern,android,57,0.411
E076307,treatment,1,0.701,66.0,0,0,Eastern,android,37,0.66
E076308,treatment,0,0.4,140.0,0,0,Riyadh,ios,42,0.308
E076309,treatment,1,0.185,113.0,0,0,Riyadh,ios,57,0.338
E076310,control,1,0.372,271.0,0,0,Eastern,android,46,0.342
E076311,control,0,0.695,132.0,0,0,Asir,android,20,0.794
E076312,control,1,0.48,83.0,0,0,Riyadh,ios,60,0.573
E076313,treatment,0,0.365,181.0,0,0,Riyadh,android,48,0.362
E076314,control,1,0.448,209.0,0,1,Riyadh,web,27,0.407
E076315,treatment,0,0.01,149.0,0,1,Eastern,ios,65,0.052
E076316,control,0,0.516,160.0,0,0,Eastern,web,31,0.545
E076317,control,1,0.555,99.0,0,0,Makkah,web,45,0.672
E076318,treatment,0,0.207,97.0,0,0,Northern Borders,android,68,0.307
E076319,treatment,0,0.169,207.0,0,0,Northern Borders,android,20,0.267
E076320,control,1,0.865,291.0,0,0,Makkah,ios,25,0.933
E076321,treatment,0,0.731,208.0,0,0,Riyadh,android,37,0.725
E076322,treatment,1,0.746,193.0,0,0,Najran,android,53,0.836
E076323,control,1,0.524,130.0,0,0,Riyadh,ios,27,0.419
E076324,control,1,0.329,78.0,0,0,Makkah,android,41,0.306
E076325,treatment,0,0.697,198.0,0,0,Eastern,android,24,0.826
E076326,control,1,0.619,198.0,0,0,Eastern,android,45,0.665
E076327,control,1,0.694,185.0,0,0,Riyadh,ios,57,0.677
E076328,treatment,1,0.716,170.0,0,0,Qassim,android,53,0.804
E076329,treatment,1,0.692,88.0,0,0,Riyadh,ios,53,0.746
E076330,control,1,0.505,279.0,0,0,Riyadh,android,65,0.57
E076331,control,1,0.338,110.0,0,0,Qassim,android,58,0.302
E076332,treatment,0,0.084,136.0,0,0,Jazan,ios,30,0.195
E076333,control,0,0.396,147.0,0,0,Eastern,android,43,0.395
E076334,treatment,1,0.7,147.0,0,0,Madinah,android,45,0.768
E076335,control,0,0.689,175.0,0,0,Makkah,android,31,0.716
E076336,control,1,0.801,169.0,0,0,Eastern,android,61,0.865
E076337,treatment,0,0.523,169.0,0,0,Makkah,ios,65,0.504
E076338,control,0,0.408,135.0,0,0,Riyadh,android,49,0.29
E076339,control,1,0.837,195.0,0,0,Qassim,web,27,0.738
E076340,control,0,0.571,207.0,0,1,Eastern,android,23,0.511
E076341,control,0,0.55,159.0,0,0,Riyadh,web,68,0.521
E076342,control,0,0.627,236.0,0,0,Riyadh,web,48,0.685
E076343,treatment,0,0.344,356.0,0,0,Eastern,ios,24,0.255
E076344,control,1,0.271,226.0,0,0,Eastern,ios,21,0.361
E076345,treatment,1,0.631,163.0,0,0,Riyadh,android,23,0.727
E076346,control,0,0.286,238.0,0,1,Hail,android,40,0.148
E076347,control,1,0.798,157.0,0,0,Eastern,ios,59,0.932
E076348,control,1,0.72,136.0,0,0,Al Bahah,ios,33,0.705
E076349,control,1,0.64,111.0,0,0,Riyadh,android,44,0.709
E076350,treatment,0,0.53,198.0,1,0,Tabuk,ios,69,0.438
E076351,control,1,0.453,170.0,0,0,Asir,android,36,0.351
E076352,control,0,0.144,141.0,0,0,Riyadh,ios,46,0.187
E076353,treatment,1,0.873,157.0,0,0,Eastern,ios,62,0.927
E076354,treatment,0,0.269,113.0,0,0,Makkah,ios,40,0.26
E076355,control,1,0.686,157.0,0,0,Madinah,android,54,0.802
E076356,treatment,0,0.645,163.0,0,0,Eastern,android,32,0.593
E076357,treatment,1,0.876,151.0,0,1,Riyadh,ios,67,0.943
E076358,control,0,0.717,128.0,0,0,Riyadh,android,51,0.654
E076359,treatment,1,0.696,236.0,0,0,Eastern,ios,55,0.785
E076360,control,1,0.397,80.0,0,0,Qassim,android,28,0.172
E076361,control,0,0.84,101.0,0,0,Makkah,android,36,0.86
E076362,treatment,1,0.493,88.0,0,0,Makkah,ios,26,0.524
E076363,treatment,1,0.812,59.0,0,0,Makkah,ios,55,0.793
E076364,control,0,0.389,217.0,0,0,Asir,ios,19,0.353
E076365,control,0,0.393,155.0,0,0,Madinah,android,19,0.283
E076366,treatment,0,0.061,134.0,0,0,Makkah,android,42,0.107
E076367,treatment,0,0.184,223.0,0,0,Riyadh,android,46,0.112
E076368,treatment,1,0.521,116.0,0,0,Riyadh,android,21,0.452
E076369,treatment,1,0.584,127.0,0,0,Makkah,android,27,0.613
E076370,control,1,0.725,111.0,0,1,Qassim,web,40,0.65
E076371,control,1,0.295,148.0,0,0,Northern Borders,web,63,0.184
E076372,treatment,0,0.462,219.0,0,0,Tabuk,web,24,0.633
E076373,control,0,0.369,110.0,0,0,Al Bahah,android,49,0.472
E076374,treatment,0,0.546,93.0,0,0,Al Jawf,web,68,0.528
E076375,treatment,0,0.157,247.0,0,0,Makkah,android,27,0.12
E076376,treatment,0,0.196,117.0,1,0,Makkah,android,34,0.086
E076377,treatment,1,0.502,197.0,0,0,Riyadh,android,31,0.355
E076378,control,0,0.28,147.0,0,0,Makkah,android,37,0.223
E076379,treatment,0,0.546,95.0,0,0,Najran,android,43,0.6
E076380,control,1,0.524,158.0,0,0,Northern Borders,web,27,0.561
E076381,treatment,0,0.305,73.0,0,0,Tabuk,web,37,0.536
E076382,control,1,0.861,179.0,0,0,Makkah,web,30,0.958
E076383,control,1,0.617,115.0,0,0,Riyadh,android,33,0.413
E076384,control,0,0.668,97.0,0,0,Jazan,ios,50,0.812
E076385,control,0,0.732,173.0,0,1,Asir,ios,20,0.771
E076386,treatment,0,0.587,200.0,0,0,Makkah,ios,62,0.55
E076387,treatment,0,0.385,145.0,0,0,Makkah,android,35,0.435
E076388,control,1,0.788,229.0,0,0,Asir,web,37,0.829
E076389,treatment,1,0.442,190.0,0,0,Tabuk,android,36,0.617
E076390,treatment,1,0.404,130.0,0,0,Qassim,android,62,0.407
E076391,treatment,0,0.644,140.0,0,0,Makkah,android,22,0.665
E076392,treatment,0,0.679,129.0,0,0,Riyadh,android,38,0.712
E076393,treatment,0,0.344,172.0,0,0,Madinah,android,62,0.379
E076394,treatment,0,0.584,85.0,0,0,Riyadh,ios,30,0.676
E076395,control,0,0.387,177.0,0,0,Riyadh,web,58,0.355
E076396,control,1,0.507,183.0,0,0,Makkah,ios,62,0.293
E076397,treatment,1,0.431,166.0,0,0,Eastern,android,49,0.455
E076398,treatment,0,0.46,116.0,0,1,Riyadh,ios,51,0.523
E076399,treatment,1,0.661,125.0,0,0,Riyadh,web,41,0.814
E076400,control,1,0.686,177.0,0,0,Makkah,android,40,0.675
E076401,treatment,0,0.423,237.0,0,0,Al Bahah,ios,32,0.449
E076402,control,1,0.685,138.0,0,0,Hail,android,31,0.731
E076403,control,1,0.435,311.0,0,1,Hail,android,28,0.356
E076404,treatment,0,0.205,76.0,0,0,Najran,android,29,0.197
E076405,treatment,1,0.407,200.0,0,0,Riyadh,android,39,0.337
E076406,control,1,0.588,121.0,0,0,Riyadh,web,51,0.464
E076407,treatment,1,0.708,131.0,0,0,Riyadh,web,36,0.853
E076408,control,1,0.41,215.0,0,0,Madinah,android,55,0.419
E076409,treatment,1,0.552,203.0,0,1,Riyadh,web,66,0.706
E076410,control,0,0.346,167.0,0,0,Najran,ios,52,0.436
E076411,control,1,0.884,90.0,0,0,Eastern,web,33,0.784
E076412,treatment,1,0.421,168.0,0,0,Makkah,ios,23,0.505
E076413,control,0,0.176,384.0,0,0,Qassim,ios,67,0.095
E076414,treatment,0,0.374,129.0,0,0,Northern Borders,ios,52,0.338
E076415,control,0,0.325,153.0,0,0,Eastern,android,46,0.265
E076416,treatment,1,0.632,141.0,0,0,Eastern,ios,46,0.686
E076417,control,0,0.384,213.0,0,0,Makkah,web,41,0.296
E076418,treatment,1,0.62,141.0,0,1,Hail,android,63,0.661
E076419,treatment,1,0.447,124.0,0,0,Makkah,android,49,0.459
E076420,control,0,0.603,277.0,0,0,Qassim,android,53,0.747
E076421,treatment,0,0.691,100.0,0,0,Makkah,android,33,0.61
E076422,treatment,1,0.293,222.0,0,0,Tabuk,android,32,0.233
E076423,treatment,0,0.577,185.0,0,0,Riyadh,ios,25,0.718
E076424,treatment,1,0.412,93.0,0,0,Al Bahah,android,34,0.514
E076425,control,1,0.659,134.0,0,0,Riyadh,android,61,0.693
E076426,treatment,1,0.88,155.0,0,0,Madinah,android,68,0.836
E076427,treatment,0,0.786,114.0,0,0,Makkah,ios,66,0.701
E076428,control,0,0.202,161.0,0,0,Makkah,android,34,0.306
E076429,treatment,1,0.536,234.0,0,0,Northern Borders,android,52,0.44
E076430,treatment,1,0.48,233.0,0,0,Hail,android,68,0.513
E076431,control,1,0.245,86.0,0,0,Makkah,ios,31,0.326
E076432,control,0,0.29,133.0,0,0,Eastern,android,65,0.5
E076433,treatment,0,0.101,244.0,0,1,Riyadh,web,23,0.118
E076434,control,1,0.907,242.0,0,0,Makkah,android,48,0.868
E076435,control,0,0.429,204.0,0,0,Riyadh,ios,57,0.268
E076436,control,0,0.453,129.0,0,0,Eastern,android,33,0.433
E076437,control,1,0.329,284.0,0,0,Eastern,ios,45,0.244
E076438,control,0,0.332,149.0,0,0,Eastern,web,52,0.319
E076439,control,1,0.819,87.0,0,0,Riyadh,android,55,0.854
E076440,control,0,0.316,139.0,0,0,Tabuk,android,63,0.376
E076441,treatment,0,0.6,199.0,0,0,Riyadh,ios,58,0.608
E076442,treatment,1,0.535,197.0,0,0,Riyadh,android,55,0.447
E076443,control,0,0.535,267.0,0,0,Makkah,android,20,0.351
E076444,treatment,0,0.798,111.0,0,0,Riyadh,web,68,0.731
E076445,treatment,1,0.284,118.0,0,0,Makkah,ios,25,0.224
