user_id,age,digital_literacy,region,region_code,prior_completions,device_age,distance_km,online_filing,enrolled,support_calls,completed
U016442,33,0.693,Makkah,1,3,2.4,20.2,1,0,0,0
U016443,43,0.277,Riyadh,0,2,3.0,37.0,0,0,0,0
U016444,50,0.759,Madinah,2,9,0.8,10.7,1,1,0,0
U016445,38,0.766,Makkah,1,7,1.9,28.7,1,1,0,1
U016446,39,0.258,Qassim,3,2,1.7,29.8,0,0,1,1
U016447,23,0.658,Eastern,4,2,2.9,14.8,0,0,0,0
U016448,53,0.376,Eastern,4,4,3.4,56.1,1,1,2,0
U016449,34,0.447,Jazan,9,2,0.1,39.8,1,0,1,0
U016450,64,0.387,Riyadh,0,3,5.2,19.4,1,0,0,1
U016451,57,0.534,Najran,10,3,1.5,38.7,0,0,1,1
U016452,18,0.169,Tabuk,6,2,2.3,28.1,1,0,1,0
U016453,26,0.345,Makkah,1,3,2.2,4.5,1,1,2,1
U016454,36,0.741,Riyadh,0,2,1.1,19.9,1,1,1,1
U016455,51,0.623,Eastern,4,2,1.3,6.3,1,0,0,1
U016456,49,0.064,Makkah,1,2,2.6,34.7,1,0,1,0
U016457,18,0.657,Riyadh,0,3,1.1,26.0,1,0,0,1
U016458,39,0.659,Eastern,4,2,3.1,5.2,1,1,0,1
U016459,18,0.505,Riyadh,0,5,3.2,30.3,1,0,0,1
U016460,69,0.673,Madinah,2,3,1.6,27.9,1,1,2,1
U016461,56,0.321,Al Jawf,12,5,2.3,9.4,0,1,2,1
U016462,33,0.853,Al Bahah,11,4,0.4,35.3,1,1,0,1
U016463,69,0.853,Makkah,1,5,1.3,31.8,1,1,3,1
U016464,56,0.109,Al Jawf,12,1,3.3,9.5,0,0,1,0
U016465,53,0.628,Riyadh,0,4,3.6,33.4,1,0,0,0
U016466,47,0.827,Makkah,1,8,0.2,74.4,1,1,1,0
U016467,50,0.336,Eastern,4,3,4.4,50.5,1,1,0,1
U016468,59,0.164,Riyadh,0,3,2.6,14.8,1,0,0,0
U016469,54,0.388,Riyadh,0,1,2.3,4.5,1,0,0,1
U016470,47,0.252,Eastern,4,3,2.4,32.7,0,0,1,0
U016471,25,0.491,Madinah,2,2,1.7,15.4,1,0,0,1
U016472,44,0.527,Al Jawf,12,2,3.1,60.5,1,1,1,1
U016473,18,0.442,Makkah,1,6,0.0,24.1,0,0,1,0
U016474,55,0.513,Makkah,1,1,1.3,22.8,1,0,0,1
U016475,63,0.244,Riyadh,0,4,2.3,11.1,0,0,1,0
U016476,53,0.635,Riyadh,0,4,3.6,4.6,1,1,2,0
U016477,67,0.256,Makkah,1,1,1.8,8.8,1,0,1,0
U016478,35,0.146,Riyadh,0,3,3.1,7.2,0,0,3,0
U016479,22,0.813,Makkah,1,2,1.2,10.3,1,1,2,1
U016480,65,0.401,Makkah,1,2,3.9,25.8,0,0,0,1
U016481,32,0.582,Makkah,1,4,2.8,8.1,1,1,1,1
U016482,46,0.68,Makkah,1,6,2.2,4.9,0,0,1,1
U016483,47,0.629,Makkah,1,4,1.5,18.0,1,0,1,1
U016484,69,0.291,Riyadh,0,0,2.2,26.8,1,0,2,0
U016485,33,0.224,Makkah,1,2,3.5,12.9,1,0,0,0
U016486,24,0.762,Riyadh,0,2,3.1,14.8,1,1,1,1
U016487,43,0.817,Tabuk,6,9,1.5,27.1,1,0,1,0
U016488,18,0.684,Northern Borders,8,5,2.2,12.2,1,1,0,1
U016489,67,0.187,Hail,7,1,2.7,43.3,1,0,0,0
U016490,29,0.432,Makkah,1,1,1.4,78.3,1,1,1,0
U016491,18,0.148,Eastern,4,1,3.6,36.0,1,1,1,0
U016492,67,0.617,Makkah,1,2,2.2,14.2,1,1,0,1
U016493,38,0.853,Eastern,4,4,0.6,6.4,0,0,1,1
U016494,50,0.857,Qassim,3,5,0.5,10.2,1,0,0,1
U016495,55,0.556,Najran,10,6,2.4,17.8,1,1,1,0
U016496,48,0.481,Riyadh,0,2,1.9,44.3,1,0,0,0
U016497,18,0.272,Al Bahah,11,1,0.8,34.3,1,0,0,0
U016498,31,0.312,Riyadh,0,1,4.2,39.4,1,0,1,1
U016499,51,0.054,Jazan,9,1,3.6,13.1,1,0,0,1
U016500,59,0.607,Makkah,1,1,3.8,22.9,1,0,1,0
U016501,39,0.28,Hail,7,4,0.3,16.5,1,0,1,1
U016502,41,0.624,Riyadh,0,2,3.0,6.5,1,0,0,1
U016503,41,0.587,Eastern,4,5,0.2,68.6,1,1,2,1
U016504,34,0.219,Makkah,1,2,4.1,45.5,1,0,0,1
U016505,46,0.432,Riyadh,0,1,0.3,24.1,1,1,1,0
U016506,41,0.177,Riyadh,0,2,2.9,25.8,1,0,0,0
U016507,22,0.93,Northern Borders,8,3,0.0,43.6,1,1,1,0
U016508,43,0.806,Madinah,2,6,1.4,8.6,0,1,1,1
U016509,43,0.708,Makkah,1,3,3.7,33.9,1,1,0,1
U016510,22,0.637,Northern Borders,8,1,0.9,14.4,1,1,0,0
U016511,47,0.514,Riyadh,0,4,1.0,26.3,1,1,2,1
U016512,31,0.324,Makkah,1,2,1.9,16.3,0,0,0,1
U016513,42,0.908,Riyadh,0,6,0.3,8.0,1,1,3,1
U016514,68,0.546,Riyadh,0,3,2.0,19.7,1,0,0,0
U016515,33,0.412,Makkah,1,3,2.0,18.6,1,0,2,0
U016516,29,0.561,Riyadh,0,2,2.5,66.7,1,0,1,1
U016517,30,0.351,Al Jawf,12,4,3.6,62.0,1,0,0,1
U016518,36,0.579,Madinah,2,2,0.8,26.6,1,0,2,1
U016519,42,0.103,Eastern,4,2,5.2,43.2,1,0,0,0
U016520,29,0.463,Eastern,4,1,2.1,56.6,1,0,0,1
U016521,30,0.545,Al Jawf,12,3,1.3,10.1,0,1,0,1
U016522,63,0.491,Asir,5,3,2.1,9.6,1,0,0,0
U016523,41,0.405,Makkah,1,0,2.9,18.5,1,1,2,1
U016524,65,0.524,Al Jawf,12,3,0.6,46.2,1,1,1,0
U016525,56,0.519,Makkah,1,3,2.1,21.9,1,0,0,1
U016526,43,0.43,Eastern,4,0,0.8,2.4,1,0,1,1
U016527,68,0.194,Northern Borders,8,4,3.5,28.0,0,1,3,1
U016528,58,0.137,Eastern,4,3,1.6,10.6,1,0,2,1
U016529,56,0.649,Eastern,4,3,2.4,9.1,1,0,0,1
U016530,39,0.636,Eastern,4,0,3.7,17.5,1,0,0,1
U016531,22,0.796,Jazan,9,5,1.6,49.1,1,1,1,1
U016532,55,0.133,Makkah,1,1,2.9,29.8,1,0,0,0
U016533,34,0.251,Riyadh,0,0,3.1,22.5,1,0,3,0
U016534,35,0.364,Asir,5,3,0.8,12.4,1,1,1,0
U016535,60,0.196,Riyadh,0,1,0.3,41.4,1,0,1,0
U016536,18,0.412,Makkah,1,2,5.4,2.0,1,0,0,1
U016537,53,0.494,Al Jawf,12,0,2.0,38.2,1,0,0,0
U016538,60,0.531,Makkah,1,3,1.1,16.8,0,0,0,0
U016539,68,0.313,Eastern,4,2,4.0,45.0,1,0,1,1
U016540,27,0.72,Hail,7,2,1.5,12.1,1,1,1,1
U016541,54,0.382,Eastern,4,3,2.8,18.1,1,0,1,1
U016542,60,0.841,Al Jawf,12,4,0.4,48.4,1,1,0,1
U016543,27,0.43,Madinah,2,0,2.0,49.9,1,0,1,0
U016544,32,0.833,Makkah,1,2,2.4,8.9,0,0,1,0
U016545,51,0.765,Al Jawf,12,7,1.8,92.0,1,1,4,1
U016546,38,0.524,Riyadh,0,3,0.0,20.6,1,0,3,0
U016547,66,0.259,Asir,5,0,2.1,15.5,1,1,1,1
U016548,36,0.667,Makkah,1,2,2.7,14.3,1,0,0,1
U016549,43,0.351,Riyadh,0,3,3.3,23.7,1,1,0,1
U016550,62,0.527,Hail,7,3,2.7,33.6,1,1,0,0
U016551,66,0.887,Riyadh,0,2,1.3,11.6,0,1,2,0
U016552,34,0.408,Riyadh,0,1,4.3,13.4,1,0,2,1
U016553,50,0.471,Al Jawf,12,1,0.7,55.5,1,0,1,0
U016554,31,0.305,Makkah,1,2,2.3,16.8,1,1,2,1
U016555,20,0.112,Eastern,4,0,3.1,4.0,1,0,3,0
U016556,30,0.607,Makkah,1,3,1.4,17.3,1,1,3,1
U016557,67,0.398,Riyadh,0,3,3.3,9.9,0,1,0,0
U016558,56,0.649,Northern Borders,8,4,4.0,14.2,1,0,0,1
U016559,32,0.449,Eastern,4,2,0.6,16.3,1,1,0,0
U016560,60,0.616,Jazan,9,2,2.5,54.9,1,0,0,1
U016561,65,0.119,Madinah,2,1,4.5,41.3,1,0,0,1
U016562,54,0.346,Makkah,1,2,3.9,31.7,1,0,0,1
U016563,54,0.327,Riyadh,0,1,3.1,6.4,1,1,1,0
U016564,52,0.485,Tabuk,6,3,1.2,30.1,0,1,4,0
U016565,67,0.202,Riyadh,0,3,2.9,47.1,1,0,0,0
U016566,49,0.655,Makkah,1,3,4.9,22.8,1,1,1,1
U016567,48,0.417,Hail,7,3,1.6,22.2,1,0,1,1
U016568,35,0.684,Riyadh,0,5,0.2,24.1,1,1,1,1
U016569,39,0.383,Makkah,1,2,3.2,13.7,0,1,0,1
U016570,68,0.76,Qassim,3,2,2.3,22.5,1,0,2,0
U016571,69,0.292,Asir,5,4,1.4,40.3,1,1,1,1
U016572,40,0.739,Eastern,4,4,1.9,20.3,0,1,3,1
U016573,66,0.834,Makkah,1,3,2.0,8.2,1,1,1,1
U016574,54,0.719,Riyadh,0,4,0.0,16.1,1,1,0,0
U016575,21,0.726,Tabuk,6,2,0.9,17.1,1,1,0,1
U016576,69,0.516,Al Bahah,11,2,0.7,22.6,1,0,0,0
U016577,61,0.765,Hail,7,5,0.0,32.7,0,1,2,1
U016578,47,0.948,Eastern,4,6,0.0,25.8,1,1,1,0
U016579,55,0.432,Riyadh,0,2,3.0,14.5,1,0,1,1
U016580,59,0.821,Makkah,1,4,1.3,50.2,1,0,1,1
U016581,28,0.602,Makkah,1,2,2.6,44.6,0,1,4,1
U016582,50,0.147,Madinah,2,2,3.1,13.5,1,0,1,0
U016583,18,0.389,Jazan,9,1,3.1,11.1,1,0,0,0
U016584,53,0.291,Eastern,4,2,0.0,30.1,1,0,0,0
U016585,69,0.555,Riyadh,0,3,0.0,8.0,1,0,0,1
U016586,33,0.491,Eastern,4,5,1.5,19.2,1,0,0,1
U016587,35,0.453,Eastern,4,2,3.1,25.8,1,0,0,1
U016588,33,0.444,Al Bahah,11,1,3.1,21.7,1,0,0,0
U016589,37,0.443,Riyadh,0,1,1.4,18.2,1,0,0,1
U016590,29,0.035,Riyadh,0,2,4.2,9.2,1,0,1,0
U016591,45,0.285,Jazan,9,2,1.9,57.0,1,1,3,1
U016592,34,0.637,Riyadh,0,3,0.0,16.9,1,0,0,1
U016593,55,0.515,Eastern,4,2,2.4,52.8,1,0,0,1
U016594,27,0.511,Jazan,9,1,4.6,7.3,1,1,2,1
U016595,49,0.256,Tabuk,6,3,2.9,17.0,1,0,2,0
U016596,38,0.327,Jazan,9,5,3.6,14.2,1,0,0,0
U016597,36,0.88,Asir,5,2,0.0,53.8,1,0,0,1
U016598,27,0.258,Makkah,1,1,3.7,16.6,1,0,0,1
U016599,63,0.517,Jazan,9,4,4.1,20.5,0,1,1,1
U016600,22,0.283,Eastern,4,2,4.3,10.5,1,0,1,1
U016601,31,0.176,Eastern,4,1,0.0,34.2,0,0,0,1
U016602,27,0.116,Riyadh,0,1,4.9,32.7,0,1,0,0
U016603,25,0.343,Eastern,4,3,4.4,9.8,1,0,1,1
U016604,63,0.246,Jazan,9,0,0.5,23.4,1,0,0,0
U016605,67,0.494,Riyadh,0,4,3.3,12.1,1,0,0,1
U016606,27,0.292,Eastern,4,5,1.4,31.2,1,1,3,1
U016607,53,0.21,Eastern,4,3,2.7,27.8,1,0,0,0
U016608,63,0.299,Najran,10,3,2.1,57.6,1,0,1,1
U016609,57,0.389,Makkah,1,1,3.7,70.8,1,1,0,1
U016610,56,0.564,Qassim,3,1,1.8,32.1,1,0,1,1
U016611,43,0.311,Asir,5,2,1.2,10.3,1,0,1,0
U016612,56,0.18,Asir,5,3,3.8,21.7,0,0,1,0
U016613,50,0.766,Al Jawf,12,4,1.4,47.8,0,1,2,1
U016614,36,0.6,Eastern,4,1,1.8,14.6,1,0,1,0
U016615,56,0.765,Riyadh,0,5,1.7,45.1,1,1,2,1
U016616,47,0.758,Makkah,1,6,0.5,13.2,1,1,0,1
U016617,23,0.831,Riyadh,0,5,1.4,8.1,1,1,1,0
U016618,64,0.049,Qassim,3,1,3.1,23.4,0,0,1,1
U016619,60,0.456,Eastern,4,4,2.5,13.5,0,0,0,1
U016620,61,0.688,Madinah,2,1,0.0,25.4,0,1,0,1
U016621,54,0.249,Riyadh,0,1,3.0,31.3,1,0,1,0
U016622,25,0.57,Riyadh,0,3,0.0,31.6,1,1,2,1
U016623,27,0.408,Makkah,1,4,2.1,34.5,1,1,0,1
U016624,58,0.886,Makkah,1,4,1.4,21.2,1,1,1,0
U016625,62,0.413,Tabuk,6,4,1.5,28.8,1,1,1,0
U016626,45,0.382,Riyadh,0,6,2.8,44.9,1,0,3,1
U016627,38,0.307,Makkah,1,3,3.1,18.7,0,0,0,0
U016628,59,0.96,Makkah,1,5,1.1,36.1,1,0,0,1
U016629,68,0.386,Riyadh,0,5,3.6,58.2,1,1,1,1
U016630,45,0.3,Eastern,4,4,1.2,42.1,0,0,0,0
U016631,31,0.402,Makkah,1,5,2.5,24.8,1,1,0,1
U016632,36,0.473,Najran,10,5,1.8,34.2,1,1,1,1
U016633,37,0.411,Jazan,9,1,2.7,16.5,0,0,1,1
U016634,59,0.795,Al Bahah,11,4,3.1,26.0,1,0,0,1
U016635,19,0.695,Northern Borders,8,2,1.4,30.9,1,1,3,0
U016636,33,0.456,Makkah,1,2,2.3,71.2,1,1,0,1
U016637,54,0.852,Qassim,3,7,1.3,1.8,0,1,0,1
U016638,41,0.664,Tabuk,6,5,1.1,65.0,1,0,1,1
U016639,28,0.523,Eastern,4,5,1.3,26.0,1,1,4,1
U016640,40,0.154,Riyadh,0,2,2.5,7.3,1,0,0,1
U016641,26,0.254,Al Jawf,12,5,3.6,9.9,1,1,3,0
U016642,26,0.538,Riyadh,0,5,2.6,19.2,1,1,2,1
U016643,27,0.616,Riyadh,0,3,2.1,1.1,1,0,1,0
U016644,50,0.716,Eastern,4,4,1.4,39.1,1,1,0,1
U016645,54,0.553,Makkah,1,2,1.5,23.7,1,0,0,1
U016646,47,0.821,Northern Borders,8,5,1.9,98.6,1,1,0,0
U016647,28,0.049,Eastern,4,1,4.4,14.4,1,0,0,1
U016648,56,0.301,Tabuk,6,5,3.4,10.9,0,0,0,1
U016649,69,0.83,Eastern,4,3,1.9,20.3,0,0,0,1
U016650,22,0.632,Riyadh,0,1,1.2,8.5,0,0,1,0
U016651,27,0.37,Madinah,2,2,2.3,32.4,1,0,1,0
U016652,26,0.621,Riyadh,0,12,2.3,19.8,1,0,1,1
U016653,24,0.314,Makkah,1,1,0.0,12.3,1,0,0,0
U016654,22,0.579,Hail,7,4,0.7,17.7,1,1,1,1
U016655,49,0.537,Eastern,4,5,2.3,27.7,1,0,0,1
U016656,61,0.237,Riyadh,0,0,3.7,11.2,1,0,0,1
U016657,57,0.374,Eastern,4,3,2.4,21.4,1,0,0,0
U016658,50,0.283,Makkah,1,2,1.7,20.5,0,0,0,0
U016659,28,0.179,Makkah,1,3,3.8,9.8,1,0,0,1
U016660,59,0.508,Al Bahah,11,4,1.7,31.4,1,0,1,1
U016661,56,0.827,Makkah,1,2,0.0,15.4,1,1,0,1
U016662,58,0.229,Riyadh,0,1,2.7,22.2,1,1,2,1
U016663,45,0.205,Eastern,4,4,3.9,36.4,1,0,2,0
U016664,60,0.549,Riyadh,0,7,0.7,29.9,1,1,1,1
U016665,66,0.35,Riyadh,0,4,2.3,7.4,1,0,2,1
U016666,36,0.395,Makkah,1,2,3.7,61.7,1,0,3,0
U016667,64,0.283,Riyadh,0,3,4.1,33.0,1,1,0,0
U016668,57,0.858,Jazan,9,4,3.3,26.3,1,1,0,1
U016669,34,0.485,Riyadh,0,5,1.2,39.4,1,0,2,1
U016670,22,0.387,Madinah,2,3,3.0,75.9,1,1,1,1
U016671,51,0.785,Makkah,1,7,0.0,7.4,1,0,2,1
U016672,21,0.526,Jazan,9,3,0.9,10.6,1,0,0,1
U016673,56,0.178,Tabuk,6,2,5.3,14.9,1,1,0,0
U016674,60,0.119,Riyadh,0,2,3.1,56.0,1,0,1,1
U016675,41,0.885,Riyadh,0,3,1.3,37.7,1,0,1,1
U016676,21,0.931,Makkah,1,6,1.9,18.4,1,1,1,1
U016677,33,0.452,Makkah,1,2,3.1,9.2,0,0,0,1
U016678,30,0.525,Northern Borders,8,3,2.9,44.4,1,1,0,1
U016679,44,0.811,Asir,5,4,0.0,13.9,1,1,2,0
U016680,20,0.456,Hail,7,5,3.3,21.1,1,1,3,1
U016681,43,0.337,Jazan,9,2,2.6,29.9,1,0,3,0
U016682,49,0.156,Eastern,4,3,1.8,31.0,1,1,1,0
U016683,30,0.708,Makkah,1,3,2.5,19.1,1,1,0,1
U016684,42,0.662,Riyadh,0,7,3.3,32.9,1,1,1,1
U016685,43,0.642,Makkah,1,1,1.6,16.0,1,1,1,0
U016686,27,0.302,Tabuk,6,2,0.5,59.5,1,1,1,1
U016687,44,0.562,Jazan,9,4,3.6,23.6,1,1,1,1
U016688,64,0.667,Eastern,4,2,1.3,23.0,1,0,0,0
U016689,64,0.236,Makkah,1,2,0.7,29.7,1,1,1,1
U016690,41,0.676,Qassim,3,5,0.9,24.5,1,1,0,1
U016691,30,0.421,Makkah,1,2,3.0,25.9,0,0,0,1
U016692,56,0.103,Riyadh,0,1,2.6,13.1,1,1,1,1
U016693,67,0.714,Makkah,1,4,3.5,35.1,1,0,1,1
U016694,45,0.692,Al Jawf,12,3,1.9,37.6,0,1,2,1
U016695,32,0.471,Al Bahah,11,3,4.2,21.7,0,1,3,1
U016696,54,0.37,Madinah,2,3,1.3,28.5,1,1,2,1
U016697,56,0.367,Makkah,1,2,3.6,8.2,0,1,0,1
U016698,46,0.502,Madinah,2,0,2.2,26.7,1,0,0,0
U016699,19,0.57,Asir,5,9,1.1,47.6,1,1,1,1
U016700,35,0.364,Asir,5,3,4.1,19.9,1,0,1,1
U016701,44,0.146,Makkah,1,1,3.4,9.6,0,1,2,0
U016702,60,0.258,Qassim,3,4,2.6,1.2,0,1,1,0
U016703,29,0.632,Eastern,4,7,1.4,21.4,0,1,1,1
U016704,31,0.368,Riyadh,0,3,3.1,22.6,1,1,0,0
U016705,34,0.208,Asir,5,0,2.5,26.3,1,0,0,0
U016706,19,0.249,Riyadh,0,5,3.1,54.0,1,1,2,1
U016707,48,0.797,Riyadh,0,2,1.4,24.4,1,0,0,1
U016708,23,0.193,Al Bahah,11,4,2.1,4.2,1,0,0,0
U016709,46,0.603,Riyadh,0,5,2.6,45.4,1,1,0,0
U016710,42,0.698,Asir,5,6,0.7,9.5,1,1,1,0
U016711,51,0.332,Asir,5,4,3.2,16.2,1,0,0,1
U016712,35,0.904,Qassim,3,0,1.4,77.2,1,1,1,0
U016713,52,0.253,Makkah,1,6,1.6,27.1,1,0,1,1
U016714,37,0.466,Riyadh,0,3,2.5,15.5,1,0,1,1
U016715,52,0.449,Makkah,1,3,2.6,34.2,1,0,0,1
U016716,38,0.537,Riyadh,0,4,2.1,27.3,1,1,2,1
U016717,56,0.489,Eastern,4,3,3.5,19.2,0,0,0,1
U016718,57,0.125,Makkah,1,1,3.4,48.3,1,0,1,0
U016719,38,0.778,Riyadh,0,3,2.0,28.7,1,1,1,0
U016720,60,0.374,Riyadh,0,1,3.9,31.2,1,1,0,0
U016721,65,0.5,Asir,5,5,3.5,35.8,0,1,1,0
U016722,62,0.909,Riyadh,0,5,0.3,17.1,1,1,2,1
U016723,56,0.48,Riyadh,0,2,5.9,33.6,1,1,0,1
U016724,34,0.35,Eastern,4,5,2.0,33.8,1,0,0,0
U016725,65,0.454,Riyadh,0,5,1.4,13.4,1,0,0,0
U016726,50,0.594,Riyadh,0,4,1.2,3.1,1,1,0,1
U016727,48,0.218,Najran,10,0,3.6,6.2,1,0,0,0
U016728,29,0.625,Riyadh,0,7,4.8,42.5,1,0,0,0
U016729,60,0.563,Madinah,2,3,2.6,27.6,1,0,0,0
U016730,38,0.165,Riyadh,0,0,4.3,12.7,1,0,1,0
U016731,57,0.787,Eastern,4,1,4.6,13.0,1,0,0,1
U016732,49,0.099,Makkah,1,4,1.5,37.4,1,0,0,0
U016733,62,0.118,Eastern,4,4,2.7,18.0,1,0,1,1
U016734,19,0.54,Al Bahah,11,2,3.0,12.4,1,1,0,1
U016735,37,0.221,Makkah,1,5,0.6,35.9,1,0,1,1
U016736,35,0.363,Riyadh,0,3,4.3,19.1,1,0,1,0
U016737,41,0.781,Makkah,1,4,1.0,32.8,1,1,0,1
U016738,23,0.943,Eastern,4,4,0.6,18.9,1,1,0,1
U016739,34,0.278,Makkah,1,0,1.8,6.3,0,0,1,0
U016740,28,0.213,Qassim,3,3,2.9,35.6,1,0,2,1
U016741,29,0.51,Riyadh,0,4,1.9,4.2,1,1,2,0
U016742,59,0.913,Riyadh,0,2,0.6,14.6,1,1,0,1
U016743,50,0.938,Makkah,1,6,2.5,13.8,1,1,1,1
U016744,26,0.502,Riyadh,0,0,1.8,49.7,1,1,1,0
U016745,33,0.652,Tabuk,6,2,2.3,67.0,1,0,0,1
U016746,19,0.594,Riyadh,0,1,1.6,16.8,1,0,0,1
U016747,53,0.541,Makkah,1,5,1.9,13.1,1,1,1,0
U016748,36,0.117,Qassim,3,1,4.1,21.9,1,0,0,0
U016749,46,0.501,Najran,10,8,2.6,58.0,1,1,2,0
U016750,29,0.389,Jazan,9,2,1.9,23.0,1,1,1,0
U016751,36,0.383,Riyadh,0,2,0.3,47.4,1,0,0,1
U016752,59,0.498,Riyadh,0,3,2.3,14.0,0,1,3,1
U016753,57,0.443,Eastern,4,2,0.0,16.2,0,0,1,0
U016754,28,0.296,Qassim,3,2,0.0,16.3,1,0,0,0
U016755,40,0.346,Eastern,4,1,0.6,8.2,1,0,1,1
U016756,55,0.375,Najran,10,4,3.1,35.2,0,0,1,1
U016757,60,0.281,Madinah,2,1,2.1,53.2,1,0,1,1
U016758,46,0.681,Qassim,3,8,0.5,31.3,1,0,0,0
U016759,32,0.859,Asir,5,3,1.0,23.3,1,1,1,1
U016760,30,0.654,Riyadh,0,3,3.0,17.2,0,1,0,1
U016761,59,0.677,Jazan,9,0,0.5,19.8,1,0,0,1
U016762,41,0.405,Qassim,3,4,0.0,57.8,1,1,0,1
U016763,39,0.615,Riyadh,0,6,2.6,14.8,1,1,1,1
U016764,40,0.269,Asir,5,2,1.6,3.4,0,0,1,1
U016765,29,0.895,Asir,5,2,0.0,15.1,1,1,0,0
U016766,64,0.624,Eastern,4,6,1.2,17.4,1,1,1,1
U016767,60,0.471,Eastern,4,4,2.1,10.2,1,0,2,0
U016768,54,0.554,Riyadh,0,6,0.8,6.7,0,1,0,0
U016769,26,0.768,Tabuk,6,3,1.7,10.5,1,1,1,1
U016770,39,0.315,Riyadh,0,1,3.0,11.9,1,1,2,0
U016771,43,0.48,Jazan,9,2,3.6,21.1,1,0,0,1
U016772,63,0.431,Makkah,1,2,0.9,6.7,1,0,1,0
U016773,64,0.334,Qassim,3,2,1.7,28.0,1,0,2,0
U016774,44,0.441,Eastern,4,3,1.5,18.5,1,0,0,0
U016775,46,0.672,Makkah,1,0,2.7,21.4,1,1,3,1
U016776,69,0.104,Madinah,2,3,2.1,28.1,0,0,3,0
U016777,45,0.461,Makkah,1,1,2.2,18.7,0,0,0,0
U016778,39,0.571,Makkah,1,3,1.5,28.6,1,1,2,1
U016779,50,0.804,Jazan,9,3,1.5,19.6,1,0,1,0
U016780,23,0.494,Makkah,1,4,0.2,11.1,1,0,1,1
U016781,67,0.834,Makkah,1,5,1.4,19.9,1,1,1,1
U016782,61,0.444,Eastern,4,2,2.1,16.2,0,1,0,0
U016783,42,0.446,Asir,5,6,1.8,8.0,0,0,0,0
U016784,30,0.678,Eastern,4,2,0.8,24.6,0,0,0,1
U016785,57,0.313,Qassim,3,2,2.4,20.2,1,1,0,0
U016786,59,0.777,Madinah,2,3,0.9,12.7,1,1,1,0
U016787,57,0.954,Eastern,4,3,0.0,11.5,0,1,2,0
U016788,29,0.546,Hail,7,7,2.0,12.1,1,1,1,1
U016789,55,0.712,Riyadh,0,6,3.1,21.4,1,1,2,1
U016790,51,0.206,Madinah,2,1,2.5,29.9,0,1,0,0
U016791,62,0.334,Jazan,9,5,3.5,18.5,1,1,2,1
U016792,20,0.722,Makkah,1,3,1.4,9.2,1,1,0,1
U016793,24,0.877,Jazan,9,6,0.9,37.1,1,1,4,1
U016794,21,0.319,Qassim,3,1,2.6,6.9,0,1,3,1
U016795,60,0.314,Riyadh,0,2,3.3,34.4,1,0,3,0
U016796,22,0.458,Asir,5,4,2.6,18.5,1,1,0,1
U016797,21,0.443,Makkah,1,5,3.2,31.3,1,1,2,1
U016798,28,0.863,Asir,5,4,3.4,7.1,1,1,0,1
U016799,46,0.232,Eastern,4,1,1.9,13.0,1,0,1,0
U016800,38,0.37,Asir,5,3,3.1,59.3,1,1,2,0
U016801,47,0.812,Qassim,3,5,0.0,40.7,1,1,1,1
U016802,49,0.283,Tabuk,6,1,3.6,36.6,1,0,0,1
U016803,36,0.126,Eastern,4,1,2.5,34.3,0,1,3,1
U016804,26,0.538,Eastern,4,3,0.1,36.7,1,1,2,0
U016805,63,0.403,Al Jawf,12,3,1.5,20.2,1,0,1,0
U016806,49,0.444,Makkah,1,5,2.9,29.8,1,0,1,0
U016807,51,0.358,Makkah,1,3,4.0,44.4,0,0,1,1
U016808,42,0.508,Asir,5,2,1.0,10.1,1,1,3,1
U016809,52,0.798,Asir,5,1,3.8,4.6,0,1,0,1
U016810,23,0.519,Makkah,1,6,1.9,24.0,1,1,1,1
U016811,59,0.444,Makkah,1,1,1.5,36.1,1,0,0,0
U016812,58,0.17,Madinah,2,1,2.8,53.8,0,0,0,0
U016813,30,0.86,Makkah,1,4,0.4,29.7,1,0,3,1
U016814,50,0.648,Makkah,1,2,1.8,28.0,1,1,1,1
U016815,25,0.362,Eastern,4,1,1.3,12.9,1,0,1,0
U016816,31,0.25,Makkah,1,1,2.5,32.4,1,0,1,1
U016817,29,0.51,Riyadh,0,3,2.9,35.4,1,0,0,1
U016818,50,0.893,Riyadh,0,6,1.6,1.2,1,1,0,0
U016819,35,0.65,Jazan,9,6,1.1,19.9,1,1,1,1
U016820,24,0.649,Makkah,1,3,3.0,20.6,1,0,1,1
U016821,18,0.938,Makkah,1,1,1.3,11.2,1,1,0,1
U016822,47,0.843,Eastern,4,5,1.7,21.6,1,1,1,1
U016823,25,0.395,Asir,5,1,3.5,45.1,1,1,1,1
U016824,68,0.78,Jazan,9,4,2.2,17.7,1,1,2,0
U016825,53,0.566,Tabuk,6,3,4.3,21.3,1,0,0,0
U016826,61,0.405,Riyadh,0,5,1.8,22.8,0,1,1,1
U016827,36,0.425,Eastern,4,1,2.2,17.7,1,0,1,1
U016828,46,0.249,Riyadh,0,4,3.1,5.1,1,1,1,0
U016829,36,0.276,Eastern,4,2,0.6,35.1,1,0,0,0
U016830,29,0.352,Eastern,4,2,1.8,7.5,1,0,0,1
U016831,33,0.447,Eastern,4,5,3.4,28.0,1,0,0,1
U016832,44,0.204,Qassim,3,0,3.4,29.8,1,0,0,1
U016833,55,0.635,Asir,5,4,3.3,9.1,1,1,0,0
U016834,32,0.456,Riyadh,0,2,4.8,9.3,1,0,0,0
U016835,56,0.788,Makkah,1,2,0.8,25.3,1,1,1,1
